"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","eids-badge__description","eids-badge__label","he-lazy-image src 3"
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/124546-677","20","12.500","31-12-2024","3 +
                          1","165 m²","11
                        Yaşında","10. Kat","Talas Tramvay Durağına Yakın Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/5/1/9/6/3/4/5ab55084-3783-4af3-ae87-986d7c1f302c.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-yildirim-beyazit-kiralik/daire/84609-3594","26","16.500","31-12-2024","3 +
                          1","175 m²","11
                        Yaşında","7. Kat","Remax Katılım Yıldırım Beyazıt Mh. Kiralık Geniş 3+1 Daire","Kayseri / Melikgazi / Yıldırım Beyazıt Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/1/9/5/8/3/4/9e7f4da0-27c1-4849-9628-43854b6fbd4e.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-sirintepe-kiralik/daire/142468-331","11","13.000","31-12-2024","3 +
                          1","145 m²","Sıfır Bina","5. Kat","Mimsin Şirintepe Kiralık Lüks Daire","Kayseri / Melikgazi / Şirintepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/1/1/7/9/3/4/6db84277-74d8-46f8-8a4b-a11a74c9cf12.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/145651-95","11","14.000","31-12-2024","1 +
                          1","55 m²","4
                        Yaşında","7. Kat","1+1 Esyali Üniversiteye Yakın Tramvay Yanı","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/2/8/0/8/3/4/67c2e9c1-f652-4950-99d3-f18e2cdce13a.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/133756-600","14","11.000","02-01-2025","3 +
                          1","155 m²","5
                        Yaşında","9. Kat","Talas Mevlana Da Aileye Kiralık Daire","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/ferhat-kidam-mulk-ofisi-133756/ferhat-kidam-3558641","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/4/1/5/9/3/4/03c60f91-e076-486f-994f-43e54640fc30.jpeg","Ferhat Kıdam Mülk Ofisi","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/4/6/8/5/5/3/0c528915-3a9d-4bbc-b8fc-b5c548525572.jpg"
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/124130-362","11","15.000","01-01-2025","3 +
                          1","170 m²","10
                        Yaşında","9. Kat","Talas Mevlana Mah  De Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/6/3/0/8/3/4/1733304199047-43803614.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-gultepe-kiralik/daire/73109-1362","32","12.000","31-12-2024","3 +
                          1","140 m²","35
                        Yaşında","3. Kat","Batı Cephe Önü Açık Kombili Daire","Kayseri / Melikgazi / Gültepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/anemon-gayrimenkul-emlak-73109/umit-yigit-1390469","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/9/9/8/8/3/4/516e1237-e5f8-4aec-9fd3-5b284c7ebb61.jpg","Anemon Gayrimenkul Emlak","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/6/4/0/9/3/1/b1059863-3ba6-4b82-a870-17f2119d69ef.png"
"https://www.hepsiemlak.com/kayseri-kocasinan-mimarsinan-kiralik/daire/117916-1654","24","16.000","31-12-2024","3 +
                          1","225 m²","26
                        Yaşında","3. Kat","Alkayalar Emlak'tan Sivas Cad. Kiralık 3+1 Temiz Daire","Kayseri / Kocasinan / Mimarsinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkayalar-emlak-117916","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/7/5/0/9/3/4/783c7564-c9cf-4299-aa23-e4f026fba911.jpeg","Alkayalar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/9/7/1/1/c469cd31-dfaf-41e1-b8d9-e56ba686758b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ertugrul-gazi-kiralik/daire/125419-161","24","12.500","02-01-2025","2 +
                          1","100 m²","Sıfır Bina","2. Kat","Erkılet Ertuğrulgazi Mahallesinde Kiralık Daire","Kayseri / Kocasinan / Ertuğrul Gazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/selcuklu-emlak-125419/aydin-karakocluoglu-3005224","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/2/5/3/3/3/4/1725699335-936099-43335262.jpeg","Selçuklu Emlak","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/2/5/0/0/3/855b6bae-8e5d-4a19-9566-67dff8147ce0.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-hurriyet-kiralik/daire/113628-545","10","13.000","31-12-2024","3 +
                          1","170 m²","15
                        Yaşında","7. Kat","Kiralık Daire  Hürriyet Mah.  170 M² 3+1 Kombili  Çift Asansörlü  Çarşı Merkeze Yakın","Kayseri / Melikgazi / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/0/3/1/6/3/4/6c8e4873-d821-4dab-9597-54f911e87f75.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-feneseasagi-kiralik/daire/692460-1475","12","7.000","03-01-2025","2 +
                          1","100 m²","10
                        Yaşında","3. Kat","Aşağı Fenesede 2+1 Bayan Memura Kiralık Daire","Kayseri / Develi / Feneseaşağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-692460","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/2/1/5/2/3/4/cbe90a7f-8fc6-4b97-a989-45ad1ea832cf.jpg","Anadolu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/4/2/9/6/5b565c2c-0fd9-4810-bbd7-741603e7e1c1.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-guluk-kiralik/daire/91207-3232","20","6.500","31-12-2024","2 +
                          1","100 m²","21
                        Yaşında","2. Kat","Maxbir Gayrimenkul Küçükmustafa Mah 2+1 Doğalgazlı Daire","Kayseri / Melikgazi / Gülük Mah.","https://www.hepsiemlak.com/emlak-ofisi/maxbir-birikim-91207","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/0/6/0/9/3/4/be79e0e8-374a-4ff9-991d-e01d436f12be.jpeg","Maxbir Birikim","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/2/1/9/0/ede43efe-8409-4041-810f-d5bfcc3221fd.png","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/149310-86","10","13.500","31-12-2024","2 +
                          1","100 m²","Sıfır Bina","1. Kat","Talas 2.5+1 Sıfır Kiralık Daıre","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/4/2/8/8/3/4/e3f5567c-8813-46eb-bd1e-8a87e971cadb.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/146107-38","10","10.000","31-12-2024","2 +
                          1","120 m²","1
                        Yaşında","Zemin","Şehir Hastanesinde Karum'da 2+1 Kiralık Daire","Kayseri / Kocasinan / Şeker Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-feneseasagi-kiralik/daire/147535-411","12","12.000","02-01-2025","2 +
                          1","110 m²","15
                        Yaşında","1. Kat","Mekan Gayrimenkul'den Merkezde Eşyalı Kiralık Daire","Kayseri / Develi / Feneseaşağı Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-yenidogan-kiralik/daire/152291-96","15","22.000","31-12-2024","2 +
                          1","100 m²","Sıfır Bina","7. Kat","Talas Yenidoğan Da Eşyalı Kiralık 2,5+1 Sıfır Daire","Kayseri / Talas / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-talas-152291","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/2/2/5/1/a238e2e6-4680-48aa-9326-2b90b642353b.jpg","Yaşar Gayrimenkul Talas","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/60779-3989","19","15.000","31-12-2024","3 +
                          1","175 m²","5
                        Yaşında","2. Kat","Mevlana Halef Hoca Caddesi Üzeri 3+1 175 M2 Kiralık Daire 145-3","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/0/7/6/8/3/4/cd73d580-f1e9-4f68-87d5-eeadf6da8495.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yenidogan-kiralik/daire/121516-403","24","15.000","02-01-2025","3 +
                          1","165 m²","Sıfır Bina","6. Kat","Yeni Doğan Mah. Sıfır Meskenli Kiralık Daire","Kayseri / Kocasinan / Yenidoğan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/4/0/6/8/3/4/5960d2e4-6218-4251-996d-16e6d9920e24.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ertugrul-gazi-kiralik/daire/137301-103","27","14.000","31-12-2024","3 +
                          1","150 m²","5
                        Yaşında","7. Kat","Global Emlak Ertuğrulgazi'de Park Cepheli Kiralık 3+1 Daireler","Kayseri / Kocasinan / Ertuğrul Gazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/1/0/9/3/4/85d22fc8-f252-4b79-9f23-bf1e23cd62b4.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/150039-30","20","25.000","31-12-2024","2 +
                          1","100 m²","4
                        Yaşında","3. Kat","Arven Butik Full Eşyalı Kiralık 2+1 Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/1/2/0/9/3/4/aeb439fb-e398-46e0-9371-79ffd73152d9.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/132355-661","26","16.000","31-12-2024","4 +
                          1","187 m²","5
                        Yaşında","13. Kat","Talas Mevlana Mahallesi 4+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-zirve-132355","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/8/9/7/8/3/4/4b8cbda4-9a1a-4de3-8146-92e02d9dd841.jpeg","Century21 Zirve","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/2/3/1/cab70fc6-aef1-423a-a557-f7aa6e560729.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yeni-kiralik/daire/149945-27","17","9.000","31-12-2024","4 +
                          1","120 m²","25
                        Yaşında","2. Kat","Yenimahallede 3+1 Kombili Kiralık Daire","Kayseri / Kocasinan / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/9/0/3/6/3/4/1730374499-122252-43630971.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-gesi-fatih-kiralik/daire/117588-876","13","10.000","02-01-2025","3 +
                          1","165 m²","16
                        Yaşında","Ara Kat","İldem 3 Tramvay Durağı Yanı 3+1 Kiralık Darie","Kayseri / Melikgazi / Gesi Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/ailem-mulk-ofisi-117588","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/1/7/7/8/3/4/fed3d060-1419-460a-b6bf-be23bbf4d668.jpg","Ailem Mülk Ofisi","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/5/7/1/1/371ef93a-163b-4b9f-a32d-66a196d6fd8f.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/112759-616","16","12.500","31-12-2024","3 +
                          1","135 m²","16
                        Yaşında","13. Kat","Anayurt Meydan'da Eşyalı 3+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/3/6/5/9/3/4/f1610181-b712-4064-8957-b8f93bbb21a0.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-sirintepe-kiralik/daire/142468-327","11","10.000","31-12-2024","3 +
                          1","165 m²","10
                        Yaşında","5. Kat","Mimsin Şirintepe Mahallesinde Kiralık 3+1 Daire","Kayseri / Melikgazi / Şirintepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/5/0/5/9/3/4/05b51044-bf1e-4a4e-928f-501e53cd2ebe.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/148324-22","20","12.500","31-12-2024","3 +
                          1","150 m²","5
                        Yaşında","14. Kat","Ema Gayrimenkul'den 15 Temmuz Üni.Karşısı Kiralık Daire 3+1","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/ema-gayrimenkul-danismanlik-148324/ebubekir-tuncer-4202830","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/9/4/6/8/3/4/9fbbdab5-16c8-4410-9790-f1b79b4eba1c.jpeg","Ema Gayrimenkul Danışmanlık","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/8/2/0/2/4/7ccc7b2e-cb33-4ee6-8d2d-ebb3c6af8102.jpg"
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/145369-89","23","13.500","31-12-2024","3 +
                          1","165 m²","5
                        Yaşında","6. Kat","Tramvay Yakınında 3+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/8/6/5/7/3/4/6d84394b-e452-4691-9aef-82d2c74fbce1.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yenidogan-kiralik/daire/0-43748303","18","14.500","25-11-2024","4 +
                          1","200 m²","14
                        Yaşında","7. Kat","Sahibinden Kiralık 3+1 Daire","Kayseri / Kocasinan / Yenidoğan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/3/8/4/7/3/4/1732305548608-43748303.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/148339-87","29","17.500","31-12-2024","3 +
                          1","175 m²","4
                        Yaşında","6. Kat","Halef Hoca Caddesi Üzerinde Mükemmel Konumda Kiralık Daire","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/maxhouse-yapi-gayrimenkul-148339","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/1/3/4/7/3/4/3092c113-8946-4431-b5c3-7f03b5242ce8.jpeg","Maxhouse Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/3/8/4/1/9109dbd3-aad2-4c42-9fe6-101bdf2b0775.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-battalgazi-kiralik/daire/147686-22","22","15.750","31-12-2024","3 +
                          1","180 m²","11
                        Yaşında","8. Kat","Turuncu Market Arkası Kiralık Daire","Kayseri / Melikgazi / Battalgazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/4/7/2/7/3/4/d3d058c4-b044-4e86-b29d-261faf4e2209.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ziyagokalp-kiralik/daire/142022-190","35","18.800","31-12-2024","4 +
                          1","185 m²","Sıfır Bina","6. Kat","Safir'den Ziya Gökalp -Özdin Parkta- Süper 4+1 Sıfır Daire","Kayseri / Kocasinan / Ziyagökalp Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/2/5/2/7/3/4/42ebe8ae-53fe-4e54-8894-9e31b89c522d.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yavuz-selim-kiralik/daire/129622-969","23","12.000","31-12-2024","3 +
                          1","160 m²","5
                        Yaşında","2. Kat","Remax Peradan Yavuz Selimde Kiralık Daire","Kayseri / Kocasinan / Yavuz Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-pera-129622","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/5/1/8/6/3/4/b87d6ab5-42fd-4b35-a287-293a73f6689e.jpeg","Remax Pera","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/6/9/2/1/cf116f2e-2a2e-48bb-a022-6786318eede0.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/150269-2","15","10.000","31-12-2024","2 +
                          1","90 m²","5
                        Yaşında","2. Kat","Şeker Tokide Tertemiz İster Eşyalı İster Eşyasız Daire","Kayseri / Kocasinan / Şeker Mah.","https://www.hepsiemlak.com/emlak-ofisi/yensoy-gayrimenkul-150269/yener-soyuslu-4250131","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/9/2/9/3/3/4/5aac7784-aec0-48aa-82b7-4abbd3d9df3e.jpg","Yensoy Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/3/1/0/5/2/4/2bf75e03-51fc-44b5-a3b3-553b6205eca5.jpg"
"https://www.hepsiemlak.com/kayseri-talas-kicikoy-kiralik/daire/68773-712","59","20.000","31-12-2024","4 +
                          1","220 m²","10
                        Yaşında","7. Kat","Talas Kiçiköy Mahallesinde Kiralık 4+1,  220 M2  Kombili  Daire","Kayseri / Talas / Kiçiköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/8/6/7/0/3/4/1722452079-4361892-43076831.jpeg","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/134111-3","28","20.000","31-12-2024","1 +
                          1","75 m²","2
                        Yaşında","Ara Kat","1+1 Full Eşyalı Kiralık Daireler//anka Suit Rezidans","Kayseri / Kocasinan / Şeker Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/7/7/9/7/9/3/40a5ed1f-69b8-4292-9758-a01bed082044.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-mustafa-asim-koksal-kiralik/daire/144861-35","4","13.000","31-12-2024","1 +
                          1","100 m²","2
                        Yaşında","Ara Kat","Kiralık 1+1 Full Eşyalı Daire","Kayseri / Develi / Mustafa Asım Köksal Mah.","https://www.hepsiemlak.com/emlak-ofisi/kiyga-group-insaat-emlak-144861","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/3/6/7/8/3/4/1734413248-0045161-43876302.jpeg","Kıyga Group İnşaat Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/8/4/4/1/e3cc542a-478f-4ea3-ae4b-868d050e8e90.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/121687-620","21","12.999","31-12-2024","1 +
                          1","68 m²","2
                        Yaşında","2. Kat","Ev Dünyasından./.Hastane Yanı Başında Eşyalı Kiralık 1+1 Daire!!","Kayseri / Kocasinan / Şeker Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/9/7/9/4/3/4/833f033f-dfd8-414f-8e0d-883f4293ffd3.jpeg","Ev Dünyası","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yunusemre-kiralik/daire/125419-166","23","10.000","31-12-2024","3 +
                          1","160 m²","10
                        Yaşında","3. Kat","Yunusemre Mahallesinde Kiralık Daire","Kayseri / Kocasinan / Yunusemre Mah.","https://www.hepsiemlak.com/emlak-ofisi/selcuklu-emlak-125419/aydin-karakocluoglu-3005224","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/2/2/5/0/0/3/855b6bae-8e5d-4a19-9566-67dff8147ce0.jpg","Selçuklu Emlak","","","",""
"https://www.hepsiemlak.com/kayseri-develi-resadiye-kiralik/daire/692460-1517","11","6.500","03-01-2025","3 +
                          1","145 m²","14
                        Yaşında","Zemin","Kiralık Fiyatı Uygun Kombili Daire","Kayseri / Develi / Reşadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-692460","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/4/2/9/6/5b565c2c-0fd9-4810-bbd7-741603e7e1c1.jpg","Anadolu Emlak","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-gesi-fatih-kiralik/daire/117916-1655","21","12.500","31-12-2024","3 +
                          1","160 m²","11
                        Yaşında","11. Kat","Alkayalar Emlak'tan Avm'nin Yanında Kiralık İldem C Dairesi","Kayseri / Melikgazi / Gesi Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkayalar-emlak-117916","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/9/7/1/1/c469cd31-dfaf-41e1-b8d9-e56ba686758b.jpg","Alkayalar Emlak","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yenisehir-kiralik/daire/84609-3592","21","12.500","31-12-2024","3 +
                          1","165 m²","16
                        Yaşında","4. Kat","Remax Katılım Yenişehir Kiralık 3+1 Daire","Kayseri / Kocasinan / Yenişehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/1/9/5/8/3/4/d5dc1f54-feff-480b-a867-f2983c240546.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-mustafa-asim-koksal-kiralik/daire/147536-378","9","7.750","31-12-2024","3 +
                          1","140 m²","10
                        Yaşında","2. Kat","(develi) City Gayrimenkul 'den Mustafa Asım Köksal Mah. Kiralık 3+1 Müstakil Daire","Kayseri / Develi / Mustafa Asım Köksal Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-gayrimenkul-danismanlik-147536/erkan-tunk-4180954","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/9/4/1/8/3/4/d91c1f77-c2df-4852-98c7-5a28398978cd.jpg","City Gayrimenkul Danışmanlık","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/5/9/0/8/1/4/0c8c7ab9-fc76-4db2-93ee-41666b09ab19.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-hurriyet-kiralik/daire/149686-95","15","10.500","31-12-2024","3 +
                          1","140 m²","21
                        Yaşında","3. Kat","Hürriyet Diş Hastanesi Yakını 3+1 Kiralık Daire...","Kayseri / Melikgazi / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/1/5/9/3/4/0a5b637e-a8c2-4850-9f94-fda65d33bf0f.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-bahcelievler-kiralik/daire/152290-474","20","16.000","01-01-2025","3 +
                          1","150 m²","16
                        Yaşında","12. Kat","Bahçelievler Mahallesi Kiralık Daire","Kayseri / Talas / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-152290","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/6/1/8/8/3/4/06959b31-977c-46f8-84ee-d1d0dbfff8da.jpeg","Yaşar Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/2/2/5/1/41a7edb6-0d42-4db9-b423-8de23cdbfe6f.jpg","","",""
"https://www.hepsiemlak.com/kayseri-develi-mustafa-asim-koksal-kiralik/daire/135461-1639","21","15.000","31-12-2024","3 +
                          1","140 m²","Sıfır Bina","2. Kat","Yenı Hastahane Altı Orta Kat Sıfır Güney Cephe","Kayseri / Develi / Mustafa Asım Köksal Mah.","https://www.hepsiemlak.com/emlak-ofisi/atmaca-gayrimenkul-135461","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/4/7/8/3/4/1734362832-946885-43874723.jpeg","Atmaca Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/4/5/3/1/e984d896-730e-4692-9b45-eef0333823ac.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/150039-28","23","11.500","31-12-2024","3 +
                          1","150 m²","5
                        Yaşında","6. Kat","Talas Anayurt Aileye Kiralık Orta Kat Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/0/3/2/7/3/4/7ca3315e-6c62-4381-acae-f4f70cf3756f.jpeg","","","","",""
